BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Qué hago? —preguntó el comisario.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Vas a hacer un solitario? —preguntó Lepprince.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Dónde vive Javier Miranda? —preguntó de pronto el comisario.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Miranda? —preguntaron los subalternos—, ¿quién es?
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿De quién es ese retrato? —preguntó el comisario Vázquez señalando una fotografía enmarcada de mi padre.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				. Bebí un café, leí el periódico y me hice lustrar los zapatos, mientras repetía un confuso monólogo cuyos gestos debían trascender, pues advertí la mirada burlona de los parroquianos. Pagué y salí. Caminando llegué a casa de Lepprince. El portero me dijo que había salido hacía poco más de media hora. Le pregunté si sabía a dónde había ido y me respondió, como si revelase un gran secreto, que había ido a Sarriá, a casa de la viuda de Savolta, a pedir la mano de María Rosa. Nos separamos como conspiradores. Anduve hasta la Plaza de Cataluña y allí tomé el tren. Una vez en Sarriá recorrí
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Tú crees que volveremos a verle? —me preguntó.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Has cenado? —le preguntó ella.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Cómo te llamas? —le preguntó.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Y por qué no te das de baja? —le pregunté.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Qué vienes a buscar? —preguntó por fin el que había estado leyendo, un hombre joven, chupado de carnes, de aspecto enfermizo y color grisáceo.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿De qué habláis? —preguntó Pere Parells.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Por qué a Barcelona? —preguntó el desconocido, que parecía seguir con un divertido interés el relato de su interlocutor.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Qué haces tú? —preguntó alguien. Ya nadie se reía. Todos escuchaban con fingida indiferencia, con incómodo sarcasmo. El nerviosismo se había apoderado de la concurrencia.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				salí de la habitación, cerré la puerta, volví a colocar en su sitio la lamparilla y bajé las escaleras saltando y tropezando. El portero me observó desde su garita con relativa curiosidad: no debía de ser costumbre que los visitantes de la pensión abandonaran el lugar en aquella forma. Fui a su encuentro y le pregunté dónde había un teléfono. Me dijo que en un restaurante próximo y me preguntó a su vez si pasaba algo. Le dije que no desde la puerta y en dos saltos me colé en el restaurante que no era tal, sino una cochambrosa casa de comidas donde una docena de perdularios daban cuenta de dos comunitarias cazuelas
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				la lamparilla y bajé las escaleras saltando y tropezando. El portero me observó desde su garita con relativa curiosidad: no debía de ser costumbre que los visitantes de la pensión abandonaran el lugar en aquella forma. Fui a su encuentro y le pregunté dónde había un teléfono. Me dijo que en un restaurante próximo y me preguntó a su vez si pasaba algo. Le dije que no desde la puerta y en dos saltos me colé en el restaurante que no era tal, sino una cochambrosa casa de comidas donde una docena de perdularios daban cuenta de dos comunitarias cazuelas de potaje. Cuando me señalaron el teléfono caí en la cuenta de que no
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Estás seguro de que se trata de María Coral? —fue lo primero que me preguntó, sin que mediara saludo.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Qué novedades traes? —preguntó el hombre que se sentaba frente a él.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Hablasteis de algo antes de que le mataran? —preguntó por fin el caballero.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Qué desean, señores? —preguntó el medio rostro.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Cómo está María Coral? —pregunté.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿De verdad? ¿Es cierto que quiere verme? —pregunté con tan alborozo que Lepprince soltó la carcajada. Yo enrojecí hasta la raíz del cabello. Los sentimientos que me embargaban empezaban a darme miedo.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Qué ha sido de María Coral? —pregunté.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—El distinguido caballero me preguntó si conocía a Domingo Pajarito de Soto (que en paz descanse) y yo le respondí que no, pero que no era problema para mí averiguar su paradero. «En eso confío», dijo el distinguido caballero, y yo: «¿Para qué lo quiere?» «Tengo motivos fundados para creer que
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				Yo soy el que hace las preguntas», dice él, «pero te diré que no tengo aún razones suficientes para acudir a la fuerza pública y, por otra parte...» «¿Qué?», le digo. «Nada.» Y guardó un sombrío silencio. Viendo que no proseguía, le pregunté: «¿Y qué tengo que hacer una vez localice a ese Pajarito de Soto?» «Nada.», repitió él. «Síguele a todas partes y mantenme informado de sus actividades.» «¿Y cómo me pondré en contacto con usted?» «El día de Nochebuena, a
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Quién era ese distinguido caballero? —preguntó el del chirlo.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Dónde estamos? —pregunté.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Qué es esto? —pregunté.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Tienes alguna objeción? —preguntó Lepprince.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Acaba? —pregunté yo seguro de que Lepprince entendería el sentido de mi pregunta.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				El agente le cacheó, hizo una seña con el pulgar hacia atrás y Nemesio se dirigió al segundo piso. Allí preguntó por el comisario Vázquez. El secretario le dijo que aún no había llegado, pero tomó nota de su  nombre y le rogó que aguardara en el pasillo. Al cabo de mucho rato llegó el comisario. Traía cara de malas pulgas. Pasó un rato más y por último el secretario le hizo entrar en un
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Por qué habría de casarme yo con ella? —le pregunté.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—Disculpa la tardanza, ¿de qué hablábamos? —me preguntó con afectuosa ironía.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				Me callé porque había pasado ante mis ojos el recuerdo ya enterrado de Teresa. Pero su imagen no cambiaba mis argumentos. Evoqué a Teresa y, por primera vez, me pregunté a mí mismo qué había representado Teresa en mi vida. Nada. Un animalillo asustado y desvalido que despertó en mí una ternura ingenua como una anémica flor de invernadero. Teresa fue desgraciada con Pajarito de Soto y lo fue conmigo. Sólo recibió de la vida sufrimientos y desengaños; quiso inspirar amor y recogió traiciones
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Cómo me ha conocido? —preguntó Rosita aproximándose al ciego.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿La policía? —preguntó la prostituta con sobresalto.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				Nos casamos una mañana de abril. A la ceremonia no asistió nadie salvo Serramadriles y unos desconocidos empleados de Lepprince, que firmaron como testigos. Lepprince no acudió a la iglesia, pero nos esperaba en la puerta. Me dio la mano e hizo lo mismo con María Coral. Me llevó aparte y me preguntó si todo había salido bien. Le dije que sí. Él me confesó que temía que la gitana se arrepintiera en el último momento. Ciertamente, María Coral había vacilado antes de dar el sí, pero su voz sonó imperceptible y trémula y la bendición sacerdotal se cerró como una compuerta tras su asentimiento.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—Sí —dijo la esposa de Pere Parells levantándose. Los años le habían enseñado a no preguntar y a no contradecir. Su matrimonio era un matrimonio feliz. En el vestíbulo preguntó a su marido si pasaba algo.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Quién era? —preguntó su esposa con un ligero temblor en la voz.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Sabe más de lo que dice o dice más de lo que sabe? —preguntó.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Desea desayunar el señor?— me preguntó un camarero.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Ustedes lo vieron? —preguntó el que había ofrecido tabaco al policía.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Hay alguien herido? —preguntó uno de los enfermeros rascándose el montón sin afeitar.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				Fui a una herboristería, pregunté a la dueña por  una infusión eficaz contra el catarro y me dio un cucurucho de hojitas trituradas y resecas que olían bien, pero que no inspiraban ninguna confianza. De vuelta, las puse a hervir en un cazo y le di la mixtura a María Coral, quien, al acabarla, cayó en un sopor
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Qué haces aquí? —le pregunté muy sorprendido.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿A qué hora fue? —preguntó al policía.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—Doctor, ¿de qué murió? —preguntó el inspector al médico cuando éste regresó secándose las manos con su pañuelo.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—Yo no sé hacer la o con un canuto —dijo el inspector—. ¿Y usted? —preguntó al experto en explosivos.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Adónde vamos? —le pregunté.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Un artefacto de relojería? —preguntó el juez.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Por qué mejor un automóvil? —preguntó el juez.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Qué ocurre? —preguntó el inspector.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Podemos subir a ver a la viuda? —preguntó el señor Lepprince, que no parecía en absoluto consternado.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Y tú? —pregunté—, ¿tú sí tienes corazón?
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Tú quién eres? —me preguntó.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Vais a pasaros ahí la noche? —preguntó Graciela, cansada de nuestras prospecciones.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Qué hacen ustedes aquí? —nos preguntó.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				señor Follater,  que trajo una cajita de bombones, nos contó la enfermedad que años atrás había padecido su mujer y manifestó que la empresa entera rezaba por la pronta curación de mi señora esposa. Pero todo esto pasó después. Aquella mañana, ya el sol bien alto, volvió a convocarme el médico y me preguntó si deseaba ver a María Coral. Dije que sí. Añadió el doctor que no le hablase ni la tocase y me hizo pasar a una sala por cuyas ventanas entraban rayos de luz. La sala era muy alta de techo, larga y estrecha como un vagón de tren y contenía una doble hilera de camas. En
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Cómo te encuentras? —pregunté muy bajo.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				vivía en una casa triste y oscura de la calle de Cambios Nuevos. La escalera era estrecha y tenebrosa, las paredes estaban desportilladas, la barandilla herrumbrosa, y el edificio entero olía insanamente a pucheros, verduras y guisotes. Llamé y al otro lado de la puerta se descorrió una mirilla y una voz aguda preguntó:
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				Lepprince sonrió con amargura y me miró con aquella mirada profunda, cargada de ironía y ternura. La misma mirada que me había dirigido tres años antes, cuando siendo yo un chiquillo y sin apenas conocerle le pregunté a bocajarro: «Señor Lepprince, ¿quién mató a Pajarito de Soto?»
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Qué quiere de mí? —pregunté por fin.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				Encontré la taberna y pregunté al dueño. El tabernero alzó la voz.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				El hombre de la barretina se acarició el mentón, me miró de hito en hito, miró al suelo, me volvió a mirar y preguntó:
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Cómo anda el asunto de mi cuñado? —preguntó por fin.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				verja. En la verja había una placa y en la placa unas letras que decían: P. F. M. Identifiqué las siglas con el nombre de la empresa de suministros eléctricos a la que pertenecían los ingenieros de que me habló el tío Burillas. Paré, bajé y traspuse la verja. En el jardín un hombre regaba las plantas. Le pregunté si había pasado por allí un coche negro de la Compañía. Me dijo que no, que el coche se había quedado allí, en la casa, y que los ingenieros estaban descansando. Pedí verles. Despertaron a uno de los ingenieros y vino a mi encuentro. Me di a conocer, mencioné a Lepprince
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				Pregunté si había otro lugar en el pueblo donde alquilasen habitaciones. Me llevaron a casa de la señora Clara, una vieja que criaba gallinas en el comedor  de su domicilio. La señora Clara me alquiló por un precio irrisorio un cuarto de techo inclinado en el que acomodaron un sofá. Pedí para lavarme y me trajeron
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				encuentro. Como no deseaba improvisar sobre la marcha, pasé la mañana entregado a las más disparatadas cábalas, consciente, aunque lo negase, de que a la hora de la verdad mis elucubraciones se derrumbarían y no sabría qué hacer ni qué decir. Poco después del mediodía llegó un chaval harapiento a la casa y preguntó por mí. Le hicieron pasar. Traía un recado: la señora extranjera quería verme. Comprendí que me había estado ocultando por miedo, no tanto a enfrentarme con Max como a enfrentarme con María Coral. Me vestí, comprobé que aún tenía la pistola en mi poder y que había balas en el cargador
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Hay alguien ahí? —pregunté.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Qué clase de colaboración esperan de mí? —pregunté.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Adónde va? —me preguntó uno de los obreros.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				locales por todo lo que no fuese la huelga, conseguí que lo enterraran con armas. Pensé que allí donde sea que vayan los muertos, Max tenía que ir con sus pistolas. Cuando empezaban a rellenar la fosa, aparecieron varios huelguistas enarbolando una bandera roja y una enseña anarquista y rindieron honores a Max. Les pregunté por qué lo hacían y me dijeron que no sabían quién era, pero que lo había matado la guardia civil y eso bastaba.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				La vieja criada me acompañó al vestíbulo llevando en brazos a la niña que parecía dormir. Ya en el vestíbulo, creí percibir un ruido sospechoso, como de  pasos, en el piso superior. Le pregunté a la criada si había otra persona en la casa.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Se refiere a mí? —pregunté adivinando el resto de la historia.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Y quién era el destinatario de la carta? —pregunté.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¿Qué desea el señor? —me preguntó con timidez.
Panero, Leopoldo María: El lugar del hijo. Barcelona: Tusquets, 1985.	Panero, Leopoldo María	El lugar del hijo	1976	Primera edición	Ficción	Escrito	Libro	Relato	España				: anormalmente enflaquecido, la cara chupada, los ojos hundidos; dijo que parecía mucho más viejo de lo que era realmente, y que en verdad le había parecido —añadió dejando ver en una amarga sonrisa sus dientes podridos y negros; de todos los cadáveres, el que más se parecía a esa palabra. Le pregunté si sospechaba las causas de aquello, y me contestó —tras de haberse permitido una vacilación y un miedo señalando lentamente hacia la habitación de mi madre. Y como no se atrevió o no supo decirme más, atribuí aquello a un propósito incoherente de vengarse de su ama detestada, achacándole cosas de
Panero, Leopoldo María: El lugar del hijo. Barcelona: Tusquets, 1985.	Panero, Leopoldo María	El lugar del hijo	1976	Primera edición	Ficción	Escrito	Libro	Relato	España				Le pregunté entonces cuáles creían que habían sido las causas de aquella enfermedad, deseoso de una explicación un poco más racional que el gesto hosco de la criada:
