BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— Suponen que le maté con un método más piadoso, una sobredosis de morfina —me respondió—. Y que sólo después desfiguré su rostro para fingir el crimen de un vesánico.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— Ya lo he averiguado —respondí triunfante—. Es don Samuel Alvar.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				todos estos papeles. Y él conocía sobradamente la verdad. Si aquellos documentos eran excesivos los sustituiríamos por los que él nos aconsejara. en cuanto al impreso que aparece firmado por un tal doctor Donadío, mostré mi asombro de que un documento tan escueto sirviese para internar a nadie en un manicomio, a lo que Raimundo me respondió que acaso fuese una buena medida acompañar el documento oficial con una carta privada en la que el médico particular informase al director de este sanatorio de ciertas peculiaridades de la enferma que iba a tratar. Excusado es decir que así como el impreso fue rellenado por el doctor García del Olmo, la carta hablando de mi personalidad la redacté yo
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— ¡No! —respondió Alicia—. ¡Fue mi cliente! Ya se lo dije al doctor Alvar, y éste parece querer ocultarlo. Imagínense mi disgusto y mi estupor al enterarme aquel día de que el director había iniciado sus vacaciones la víspera. No sólo había perdido al cómplice imprescindible para llevar a buen
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— Fue un error de los enfermeros —respondió desapacible Samuel Alvar—. Ordené que la librasen en cuanto me enteré.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				Samuel Alvar la miró largamente a los ojos y no respondió. Su tez ya no estaba blanca, sino verdosa.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— ¡La camisa de fuerza ha sido vengada! —respondió Alicia con un ademán entre cómico y triunfal.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— A... a...rañado —respondió él llevándose lentamente las manos a la cara.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— Más de la mitad —le respondieron.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— Me respondió una de esas cintas grabadas que repetía siempre lo mismo: «Don Heliodoro Almenara está de viaje en Buenos Aires. Si quiere dejar alguna comunicación, al oír la señal, comience a dictarla. Puede usted disponer de un minuto.»
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— Mi tesis doctoral —respondió Alice Gould— versaba exclusivamente sobre los gamines, colombianos. ¿No ha oído usted hablar de ellos? La palabra con la que los denominan es un galicismo: deriva de «gamín» en francés, y no en su acepción de chicos, muchachuelos, sino de golfillos callejeros. La mayor parte de ellos desconocen quiénes
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				En esto estaban cuando sonó el teléfono de la doctora. Escuchó atentamente, respondió con monosílabos y colgó.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				El comisario respondió secamente; casi con acritud.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				Éste respondió con un gesto de hastío.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				Alicia no respondió directamente a esta pregunta.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— Ya he sido Marta muchos años. Ahora me toca ser María —respondió sonriendo Montserrat.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— ¡Todo! —respondió ésta con entusiasmo.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— Lo considera un apelativo cariñoso —respondió el enfermero—. Y además ella ignora su obesidad y atribuye que la llamen así a una broma a causa de su extremada delgadez. Se considera inapetente y afirma devorar todo cuanto engulle con insaciable voracidad por puro sentido de la disciplina.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— ¡Soy un miserable! —respondió éste entre gemidos—. ¡Mi hijo es un ángel, y tiene por mujer a una arpía, y por padre al más grande de los bellacos! ¡Déjeme solo, señora: usted no merece que yo la ensucie con mi presencial
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— In Norwich —respondió el muchacho. Y en seguida comentó sorprendido—: Your English is really beautiful, Mrs. Almenara!
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— Tú ya lo sabes... —respondió Rómulo maliciosa y misteriosamente. Y, tirando de la pobre idiota, prosiguió su camino entre los demás paseantes.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				El primer hombre de la casa con quien topó fue Samuel Alvar. Al escuchar a Alicia, le respondió con acritud.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				Y con una leve inclinación de cabeza saludó a los dos restantes, que le respondieron del mismo modo.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				No respondió.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— Sí, Alicia —respondió llorando la Castell—. He rogado, he suplicado, he llorado pidiendo que esperaran a que regresara César Arellano. ¡No me ha hecho caso!
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— ¡Cual... cual... cualquiera! —respondió un tartamudo.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— Dictándomela a mí —respondió la bonita enfermera.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				Isabel Moreno no respondió a esto.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— En seguida termino —respondió cuando la llamaron.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— Sabe usted mucho más que yo —respondió Alicia, recelosa—. Porque, aparte su nombre, ignoro quién es usted y qué desea de mí.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— De nada, amigo —le respondió Limón—. Ha sido un placer...
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— En la que estaba a mi nombre, una cantidad ligeramente superior a 2000000 de pesetas —respondió Alicia—, puesto que ése fue el importe de los honorarios que me dio el bandido que se hizo pasar por García del Olmo. Pero lo más probable es que el cheque fuese falso.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				A media tarde, el doctor Rosellini quiso hablar con Alicia, y la descubrió sentada en la nave principal de la unidad, perdida la mirada en el vacío y con una expresión de profunda gravedad en su rostro, inusual en ella. Preguntó a las enfermeras que cuánto tiempo llevaba así y le respondieron que desde que se marchó el hombre del pelo blanco que la vino a visitar. Durante el almuerzo —le explicaron— no habló con nadie ni ayudó a dar de comer, como era su costumbre, a sus vecinos de mesa. Apenas concluidos los postres, volvió a ese mismo puesto en que ahora estaba
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				Ella se encogió de hombros y no respondió.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— ¡No lo firmaré! —respondió Alicia.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— Tengo buenos amigos —respondió Alicia con una sonrisa.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				los superiores; se paseaba del brazo con las dos mujeres que eran la crema y nata del manicomio. Eran muchos los que festejaban la llegada de la lluvia porque sabían que aquel individuo arrogante y bien conformado estaría entretanto bajo las sábanas, acobardado, temblando de miedo o, por ventura, llorando. ¿Respondió aquella tarde con una insolencia a la actitud del «Falso Mutista», al que ya en otra ocasión llamó «pozo de estupidez»? ¿Se quitó de delante al «Niño Mimético» con un manotazo al observar que le imitaba? ¿Se comportó con euforia, o tal vez cometió la
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				No respondió. Despojóse de su camisa empapada, y volvió a lanzarse al agua sin que nadie le empujase ni tampoco se lo impidiese. Hizo varios recorridos más. Salió y se reclinó junto al borde. Quedóse largamente mirando el agua. Hizo de su mano un cuenco y se la llevó a los labios.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— Supongo —respondió Ignacio— que el secreto que guardaba mi interioridad era como una planta que extiende sus raíces ocultas y que no puede surgir al exterior porque algo se lo impide. De niño me empeñé en olvidar, en no volver a pensar en ello, pero esa planta seguía presionando para surgir a zona visible. Tal vez,
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— He estado releyendo unas revistas antiguas —respondió Alice Gould—. ¡Tal como se produjo el hecho, ese crimen no pudo ser cometido más que por un loco!
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— Así es —respondió la detective—. El doctor Donadío no fue nunca al despacho que tenía Alicia Almenara en la calle de Caldanera. Pero, al visitarla en su casa, ella aludía cada vez a la reunión que creía firmemente que habían tenido la víspera. Y siempre, por supuesto, considerando que hablaba con Raimundo García del Olmo. Tal cual
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				A lo que Alicia respondió:
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— No le hubieran declarado tutor —respondió María Luisa—. No olviden que ya en una ocasión anterior falsificó la firma de Alice Gould para vender unos bienes que ella poseía en Inglaterra. Si esto hubiese salido a relucir, el Tribunal hubiera designado a la enferma un tutor judicial, y Heliodoro no hubiese podido alzarse con la herencia de Harold Gould, que es lo
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				— Creo que Samuel Alvar tenía razón —respondió simplemente.
Azancot, Leopoldo: Los amores prohibidos. Barcelona: Tusquets, 1988.	Azancot, Leopoldo	Los amores prohibidos	1980	Primera edición	Ficción	Escrito	Libro	Novela	España				delante del iluminado monumento a Isabel la Católica, al otro lado del paseo, y chirriar los frenos de un vehículo de la policía —su sirena, ensordecedora, forzaba a retener la respiración—, más allá de los árboles que le impedían distinguir la fuente donde tuviera lugar el accidente. Mas nadie respondió a su llamada.
Vallejo, Alfonso: Cangrejos de pared. Madrid: La Torre, 1980.	Vallejo, Alfonso	Cangrejos de pared	1980	Primera edición	Ficción	Escrito	Libro	Teatro	España			Mayúsculas no acentuadas en el original	NORMA.— Y le pregunté si se encontraba bien... Me dijo que sí..., que sólo tenía algo de frío... Le vi con la cabeza pelada, y la mirada perdida. Bueno... le pregunté si quería algo..., un poco de café quizás... Me respondió que no. Que café, no. Que quería una sardina. Una sardina cruda... Pensé que había oído mal, pero se la traje... Y ante mi estupor... la cogió por la cola, la levantó, abrió la boca y se la metió dentro con cabezas y tripas. La masticó sin el menor
Vallejo, Alfonso: Cangrejos de pared. Madrid: La Torre, 1980.	Vallejo, Alfonso	Cangrejos de pared	1980	Primera edición	Ficción	Escrito	Libro	Teatro	España			Mayúsculas no acentuadas en el original	OLIVIA.— El otro día en el hospital... habían puesto una pecera encima de su mesilla, con unos minúsculos peces de colores... Había metido el anzuelo dentro y cuando le pregunté qué hacía, me respondió que estaba hablando con ellos.
Vallejo, Alfonso: Cangrejos de pared. Madrid: La Torre, 1980.	Vallejo, Alfonso	Cangrejos de pared	1980	Primera edición	Ficción	Escrito	Libro	Teatro	España			Mayúsculas no acentuadas en el original	SEPPO.— Yo fui a verle el otro día. Le pregunté que cómo se encontraba y me respondió que estaba triste. Le pregunté por qué y me dijo que sus amigos los peces le habían engañado..., que le estaban diciendo con sus aletas que preferían morir en la boca de algún tiburón... Los grandes se han comido a los pequeños, me dijo, con lágrimas en los ojos... Muchos han muerto.
Zúñiga, Juan Eduardo: Largo noviembre de Madrid. Madrid: Alfaguara, 1990.	Zúñiga, Juan Eduardo	Largo noviembre de Madrid	1980	Primera edición	Ficción	Escrito	Libro	Relato	España				una extensa amalgama en la que sólo se destacaban los pasos del centinela que incansablemente se paseaba de un lado a otro de la puerta, pisando la nieve gris de la acera, entonces un hombre con largo gabán y boina encasquetada hasta los ojos apareció ante la puerta e hizo una seña al centinela, que respondió afirmativamente con la cabeza, tras lo cual el hombre se alejó por la acera escurriéndose en la nieve deshelada, pero no obstante  caminó de prisa y dobló la esquina del enorme edificio, ahora cerradas todas sus ventanas, un bloque inerte flanqueado de tapias al comienzo de las cuales se abría un pasadizo por cuya
Zúñiga, Juan Eduardo: Largo noviembre de Madrid. Madrid: Alfaguara, 1990.	Zúñiga, Juan Eduardo	Largo noviembre de Madrid	1980	Primera edición	Ficción	Escrito	Libro	Relato	España				Se calló y al pedirle la joven que dijese más sólo respondió:
Zúñiga, Juan Eduardo: Largo noviembre de Madrid. Madrid: Alfaguara, 1990.	Zúñiga, Juan Eduardo	Largo noviembre de Madrid	1980	Primera edición	Ficción	Escrito	Libro	Relato	España				— Buenas —respondieron.
Zúñiga, Juan Eduardo: Largo noviembre de Madrid. Madrid: Alfaguara, 1990.	Zúñiga, Juan Eduardo	Largo noviembre de Madrid	1980	Primera edición	Ficción	Escrito	Libro	Relato	España				Ella movió la cabeza y respondió a media voz:
Zúñiga, Juan Eduardo: Largo noviembre de Madrid. Madrid: Alfaguara, 1990.	Zúñiga, Juan Eduardo	Largo noviembre de Madrid	1980	Primera edición	Ficción	Escrito	Libro	Relato	España				A su derecha le atrajo una carta inmóvil, un bloque de piedra donde un hombrecillo cruzaba un puente, en la mano un puñal, rígido y desafiante: no era como los otros, y preguntó si aquélla sería la suya, pero la vieja no respondió, sino que se pasó la mano por los ojos y suspiró sonoramente y a las preguntas insistentes puso los dedos sobre aquella carta, casi tapándola, y le aseguró que allí estaba él, que la carta hablaba claro de lo que él sería, de lo que iba a ocurrirle.
Benet Goitia, Juan: Saúl ante Samuel. Madrid: Cátedra, 1994.	Benet Goitia, Juan	Saúl ante Samuel	1980	Primera edición	Ficción	Escrito	Libro	Novela	España			Mientras que el autor respeta las normas de acentuación de mayúsculas, en las notas del editor es frecuente encontrar mayúsculas sin tilde. Hay que añadir además una cuestión de codificación: la segunda parte de la novela constituye el monólogo de un personaje dividido en tres grandes bloques por comillas dobles (págs. 249-278-316 y 316-375). Para no perder tanta información no hemos marcado estos bloques, pero sí se han colocado las demás marcas correspondientes.	percatarse de la relación adultera entre su hijo menor y su nuera. Véase la nota 114. y durante un rato —más rato que el que demanda un beso prolongado, del fondo del oratorio salió una voz, una voz femenina y entrada en años, sin duda la tía Sunta, que respondió (como era obligado en la casa) «Et de l'Italie» —quedó convulso,  sometido a algunos temblores de cabeza que en cualquier momento podían romper en sollozos mientras tú, arrimándote al arranque, la recibías con un beso en la mejilla, de pie sobre el último peldaño. No, no fue
Benet Goitia, Juan: Saúl ante Samuel. Madrid: Cátedra, 1994.	Benet Goitia, Juan	Saúl ante Samuel	1980	Primera edición	Ficción	Escrito	Libro	Novela	España			Mientras que el autor respeta las normas de acentuación de mayúsculas, en las notas del editor es frecuente encontrar mayúsculas sin tilde. Hay que añadir además una cuestión de codificación: la segunda parte de la novela constituye el monólogo de un personaje dividido en tres grandes bloques por comillas dobles (págs. 249-278-316 y 316-375). Para no perder tanta información no hemos marcado estos bloques, pero sí se han colocado las demás marcas correspondientes.	derecho a pensar en su lugar lo que más le convenía. Tenía derecho a ser salvado pero no dirigido, le vino a decir, y si se había internado en un callejón sin salida ¿iba a intentar sacarle quien no sabía nada de las enemistades, compromisos y obligaciones que allí había contraído? Ni siquiera le respondió de viva voz. En su día —y obedeciendo a una sugerencia que no había partido de él— su nombre había sido incluido entre los veinte primeros de una lista de canje enviada periódicamente, y de oficio, a la otra zona que respondió en tres sucesivas ocasiones, eliminándolo de su propia selección. Le
Benet Goitia, Juan: Saúl ante Samuel. Madrid: Cátedra, 1994.	Benet Goitia, Juan	Saúl ante Samuel	1980	Primera edición	Ficción	Escrito	Libro	Novela	España			Mientras que el autor respeta las normas de acentuación de mayúsculas, en las notas del editor es frecuente encontrar mayúsculas sin tilde. Hay que añadir además una cuestión de codificación: la segunda parte de la novela constituye el monólogo de un personaje dividido en tres grandes bloques por comillas dobles (págs. 249-278-316 y 316-375). Para no perder tanta información no hemos marcado estos bloques, pero sí se han colocado las demás marcas correspondientes.	las enemistades, compromisos y obligaciones que allí había contraído? Ni siquiera le respondió de viva voz. En su día —y obedeciendo a una sugerencia que no había partido de él— su nombre había sido incluido entre los veinte primeros de una lista de canje enviada periódicamente, y de oficio, a la otra zona que respondió en tres sucesivas ocasiones, eliminándolo de su propia selección. Le habría bastado airear la lista ante el responsable del Comité de Defensa para demostrar la no peligrosidad de su hermano, la inutilidad de su vida clandestina, y obtener así con su vuelta a casa, con todas las garantías de seguridad para sí y
Benet Goitia, Juan: Saúl ante Samuel. Madrid: Cátedra, 1994.	Benet Goitia, Juan	Saúl ante Samuel	1980	Primera edición	Ficción	Escrito	Libro	Novela	España			Mientras que el autor respeta las normas de acentuación de mayúsculas, en las notas del editor es frecuente encontrar mayúsculas sin tilde. Hay que añadir además una cuestión de codificación: la segunda parte de la novela constituye el monólogo de un personaje dividido en tres grandes bloques por comillas dobles (págs. 249-278-316 y 316-375). Para no perder tanta información no hemos marcado estos bloques, pero sí se han colocado las demás marcas correspondientes.	de leche que quedaba en Región; una cabeza hundida en una almohada y un opalescente hombro desnudo que asomaba entre las cobrizas guedejas, una concha vacía en el fondo del agua, en una charca de tinieblas escarlata. La tocó en la espalda, pero no se movió; la llamó por su nombre pero no respondió; le acarició la frente y no reaccionó. Entonces pasó la mano bajo su nuca, irguió un poco su cabeza y acercó a sus labios el vaso de leche, con unas gotas de un calmante. «Toma eso, le dijo, te ha de sentar bien». Inició un gemido, entreabrió los labios
Ferrero, Jesús: Bélver Yin. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Bélver Yin	1981	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Mayúsculas no acentuadas en el original	— Nada que no sepas —respondió Yin mirándola de frente—. Nuestra familia trata de acorralarnos.
Ferrero, Jesús: Bélver Yin. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Bélver Yin	1981	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Mayúsculas no acentuadas en el original	— Mucho —respondió Góel, y su mirada se perdió en el agua. Ahora veía emerger de la piel del lago todas esas cosas que Yin le había leído. Ciudades que aparecían y desaparecían, diminutas colinas con pagodas como las que tallan en marfil los artesanos del barrio de Honán, dunas amuralladas, y sinuosos caminos entre
Ferrero, Jesús: Bélver Yin. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Bélver Yin	1981	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Mayúsculas no acentuadas en el original	— No —respondió ella—, el Nenúfar blanco.
Ferrero, Jesús: Bélver Yin. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Bélver Yin	1981	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Mayúsculas no acentuadas en el original	— Doscientas libras —respondió Yin.
Ferrero, Jesús: Bélver Yin. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Bélver Yin	1981	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Mayúsculas no acentuadas en el original	— China —respondió su madre, y desviando la mirada cerró brutalmente la puerta.
Ferrero, Jesús: Bélver Yin. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Bélver Yin	1981	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Mayúsculas no acentuadas en el original	— Sí —respondió él, sintiendo la aspereza de la afirmación en la garganta.
Ferrero, Jesús: Bélver Yin. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Bélver Yin	1981	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Mayúsculas no acentuadas en el original	— Tengo algunos —respondió—. El más viejo tiene ochenta años, y es el guardián del templo de Wen Tchang.
Ferrero, Jesús: Bélver Yin. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Bélver Yin	1981	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Mayúsculas no acentuadas en el original	— Es un traficante de tallas —respondió Yin—. ¿No quieres entenderlo? —Y lo miró como si el hecho de comprar y vender marfiles fuese un delito injustificable para la secta.
Ferrero, Jesús: Bélver Yin. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Bélver Yin	1981	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Mayúsculas no acentuadas en el original	— Puedes —respondió arrojándosela.
Ferrero, Jesús: Bélver Yin. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Bélver Yin	1981	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Mayúsculas no acentuadas en el original	— El comercio —respondió él bajando los ojos— no me ha permitido dedicarme a la filosofía como yo hubiese querido, pero lo he leído un poco. Usted lo venera especialmente, ¿no es cierto?
Ferrero, Jesús: Bélver Yin. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Bélver Yin	1981	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Mayúsculas no acentuadas en el original	No respondió; hizo otra pregunta:
Ferrero, Jesús: Bélver Yin. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Bélver Yin	1981	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Mayúsculas no acentuadas en el original	— Yo —respondió Neb—. En esta casa vivo con mi esposo —dijo esbozando una sonrisa—. Todos nuestros amigos temen entrar aquí, quizá porque confunden una casa tan particular con la jungla, tan hosca y tan total.
Ferrero, Jesús: Bélver Yin. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Bélver Yin	1981	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Mayúsculas no acentuadas en el original	— ¡En guardia! —respondió Christopher.
Ferrero, Jesús: Bélver Yin. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Bélver Yin	1981	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Mayúsculas no acentuadas en el original	— A nadie —respondió él.
